complexity,run,train_mse,test_mse,params,label_corruption,learning_rate,batch_size,epochs,alpha,degree,n_features
11,18,0.18079932174923943,0.010929664973956622,11,0.15,,,,0.0001,7,
11,19,0.26449740068233213,0.01693253343957,11,0.15,,,,0.0001,7,
12,0,0.22778075952962704,0.020393270797051617,12,0.15,,,,0.0001,7,
12,1,0.23807109837416857,0.03394916973675287,12,0.15,,,,0.0001,7,
12,2,0.26408966106639675,0.018639830155463603,12,0.15,,,,0.0001,7,
12,3,0.24734940634971248,0.029424312508327857,12,0.15,,,,0.0001,7,
12,4,0.3006308740354892,0.04845741211363264,12,0.15,,,,0.0001,7,
12,5,0.2609888985608632,0.03526613488023643,12,0.15,,,,0.0001,7,
12,6,0.22457204379498502,0.022584442093172116,12,0.15,,,,0.0001,7,
12,7,0.23356708209640742,0.03138209840864112,12,0.15,,,,0.0001,7,
12,8,0.23074047585561858,0.014382544504150172,12,0.15,,,,0.0001,7,
12,9,0.2523435422463801,0.03653196036608569,12,0.15,,,,0.0001,7,
12,10,0.25070051956532036,0.03995396101357597,12,0.15,,,,0.0001,7,
12,11,0.2886007037491356,0.045112893722691096,12,0.15,,,,0.0001,7,
12,12,0.3358064224310456,0.05863566633103392,12,0.15,,,,0.0001,7,
12,13,0.29137472783310436,0.02472494335561945,12,0.15,,,,0.0001,7,
12,14,0.3087182095617373,0.04554819042642619,12,0.15,,,,0.0001,7,
12,15,0.25553355753935464,0.024856084441492583,12,0.15,,,,0.0001,7,
12,16,0.2564401326663242,0.025106973646817424,12,0.15,,,,0.0001,7,
12,17,0.30164254044109245,0.027750839014258493,12,0.15,,,,0.0001,7,
12,18,0.3089697049423577,0.03998698079069228,12,0.15,,,,0.0001,7,
12,19,0.2205701247030578,0.02109276149963504,12,0.15,,,,0.0001,7,
13,0,0.26785003208450664,0.021940497967459845,13,0.15,,,,0.0001,7,
13,1,0.3095417136810905,0.051132242272847565,13,0.15,,,,0.0001,7,
13,2,0.22992310301503405,0.04458552133508218,13,0.15,,,,0.0001,7,
13,3,0.26199579621119673,0.042549508212851424,13,0.15,,,,0.0001,7,
13,4,0.32123145827533606,0.03079970944696327,13,0.15,,,,0.0001,7,
13,5,0.2664683248390655,0.02998392907058282,13,0.15,,,,0.0001,7,
13,6,0.284546963615399,0.034211271997177384,13,0.15,,,,0.0001,7,
13,7,0.2160906568814495,0.020637170190360037,13,0.15,,,,0.0001,7,
13,8,0.27308874770156333,0.04775463834632678,13,0.15,,,,0.0001,7,
13,9,0.2568258065093287,0.03884562342405434,13,0.15,,,,0.0001,7,
13,10,0.29833302267874573,0.027282172331139647,13,0.15,,,,0.0001,7,
13,11,0.22463546170905294,0.04462699002242904,13,0.15,,,,0.0001,7,
13,12,0.2920543535211774,0.05792865786086007,13,0.15,,,,0.0001,7,
13,13,0.21834137536363069,0.01498964908955337,13,0.15,,,,0.0001,7,
13,14,0.24527071614238147,0.016137891871265377,13,0.15,,,,0.0001,7,
13,15,0.277932082474986,0.03853637179770334,13,0.15,,,,0.0001,7,
13,16,0.307990744170359,0.02593909146959483,13,0.15,,,,0.0001,7,
